sha256,canonical_abs_path,canonical_rel_path,filename,ext,size_bytes,width,height,root_key,subject,subject_detail,source_platform,source_collection,source_creator,source_confidence,content_kind,duplicate_count,suggested_title,suggested_image_code,db_ready
89e33e3da4861c4f6e0d4cf0765718ff893d114f24cbaffc90ada083cc300bbd,D:\Documents\privat\MillenniumFalcon\mf\References\internet_sources\BOTTOM.JPG,internet_sources\BOTTOM.JPG,BOTTOM.JPG,.jpg,100836,874,597,mf_references,Millennium Falcon,internet_sources,web,internet_sources,local internet compilation,medium,reference_image,1,Millennium Falcon - internet_sources - internet_sources,REF-89E33E3DA486,yes
bbb7d366fd9de13d97e7f17ee402193e3c5a2ab85089b783999eebca42c4fdbb,D:\Documents\privat\MillenniumFalcon\mf\References\internet_sources\other_internet\d5127e393fb5da55133f609fdc2bb001.jpg,internet_sources\other_internet\d5127e393fb5da55133f609fdc2bb001.jpg,d5127e393fb5da55133f609fdc2bb001.jpg,.jpg,142187,1200,747,mf_references,Millennium Falcon,internet_sources,web,internet_sources,local internet compilation,medium,reference_image,1,Millennium Falcon - internet_sources - internet_sources,REF-BBB7D366FD9D,yes
94ccec8eda7730aa473efcd249426e0b282b30e19d14fa677139fc42a5eeae88,"D:\Documents\privat\MillenniumFalcon\mf\References\internet_sources\Millennium Falcon engine model detail -gribbley  Star wars pictures, Star wars ships, Lego star wars.png","internet_sources\Millennium Falcon engine model detail -gribbley  Star wars pictures, Star wars ships, Lego star wars.png","Millennium Falcon engine model detail -gribbley  Star wars pictures, Star wars ships, Lego star wars.png",.png,1279661,750,1334,mf_references,Millennium Falcon,internet_sources,web,internet_sources,local internet compilation,medium,reference_image,1,Millennium Falcon - internet_sources - internet_sources,REF-94CCEC8EDA77,yes
673614086550fdbb14aa4e18218833926d565ed4a36b058292ad4bd0b387bd4c,D:\Documents\privat\MillenniumFalcon\y-wing\CrudeCasts\pyro.jpg,CrudeCasts\pyro.jpg,pyro.jpg,.jpg,1821383,2048,1536,y_wing,Pyro miniature,CrudeCasts,personal_archive,crudecasts,CrudeCasts,high,reference_image,1,Pyro miniature - crudecasts - CrudeCasts,REF-673614086550,yes
23a969c46f8e0d2554df9ca2b3e3dd6c0b3b4ecbf5e3c062818cc5e85bc12649,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\IMG_0248.jpg,Pyro_recast\IMG_0248.jpg,IMG_0248.jpg,.jpg,702170,2856,2142,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-23A969C46F8E,yes
a5c0d60ef8e78a4f6f1540dbe792d87aa84a34a78b818bc74c37385746126f90,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\IMG_0249.jpg,Pyro_recast\IMG_0249.jpg,IMG_0249.jpg,.jpg,568013,800,1067,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-A5C0D60EF8E7,yes
248cc99791270accc2f058d14a925ac938a81ed363ff482d4d2f27abecfb6b58,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\IMG_0250.jpg,Pyro_recast\IMG_0250.jpg,IMG_0250.jpg,.jpg,626815,900,1200,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-248CC9979127,yes
b59d8d6e3ef737cfece14f13915044eaeb35ca298d3685dca77896b5acfae088,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\IMG_0251.jpg,Pyro_recast\IMG_0251.jpg,IMG_0251.jpg,.jpg,612540,900,1200,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-B59D8D6E3EF7,yes
c416246ef29bbedf78916ae568a0a0aebf6ab4447850285a8c2fc895f323f79d,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywin5.jpg,Pyro_recast\Ywin5.jpg,Ywin5.jpg,.jpg,409747,600,800,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-C416246EF29B,yes
fab01163c4769b734dc22885c37e0478f501bcd60d51b4b490f2e3a531775afb,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\YWING Set.jpg,Pyro_recast\YWING Set.jpg,YWING Set.jpg,.jpg,405256,1080,810,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-FAB01163C476,yes
4206c6a20373cb1e61b45ce40e1af354f18a36063bfe6fe7bc09f6494584db7e,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing1.jpg,Pyro_recast\Ywing1.jpg,Ywing1.jpg,.jpg,422182,1080,810,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-4206C6A20373,yes
c77d22b2c066d1efac15c17db3bf884e6dd899373ae19075397bbec4d7e59c38,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing2.jpg,Pyro_recast\Ywing2.jpg,Ywing2.jpg,.jpg,290396,600,800,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-C77D22B2C066,yes
2fb4a70f32fcc8f7c0c20a8d7543980e0549a51b58bbc0eb8096441dfe03fb0b,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing3.jpg,Pyro_recast\Ywing3.jpg,Ywing3.jpg,.jpg,388498,600,800,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-2FB4A70F32FC,yes
5625bd981d77e2270dd7df35a1070411d588da13af15756e357c2ae3dc208417,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing4.jpg,Pyro_recast\Ywing4.jpg,Ywing4.jpg,.jpg,311210,600,800,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-5625BD981D77,yes
8717d35a8c393ba4e151162dfb5136c51a4236332c26e85dd020feaf65900b21,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing6.jpg,Pyro_recast\Ywing6.jpg,Ywing6.jpg,.jpg,392809,600,800,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-8717D35A8C39,yes
53ff40f96afcc9545b8ca4486ead9b4f1c0182f91917b0381b4f158866340568,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing7.jpg,Pyro_recast\Ywing7.jpg,Ywing7.jpg,.jpg,217861,600,450,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-53FF40F96AFC,yes
3a79797ba5b38d04533ead954b35e8b70f540d2bb0b29d12883c5ef8d2fea734,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\Ywing8.jpg,Pyro_recast\Ywing8.jpg,Ywing8.jpg,.jpg,432335,800,600,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-3A79797BA5B3,yes
c013e689f11e77139fd182c557180e83d2d4d548bfbc6662a185104fa24c573d,D:\Documents\privat\MillenniumFalcon\y-wing\Pyro_recast\YWINGset1.jpg,Pyro_recast\YWINGset1.jpg,YWINGset1.jpg,.jpg,493161,1080,810,y_wing,Pyro miniature,Pyro_recast,unknown,,,low,reference_image,1,Pyro miniature - Pyro_recast,REF-C013E689F11E,yes
50a5dfb641dace79b04fededbaefc8ff4cd5e39838cea4021a166b355f57474e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\sandcrawler-archive-excerpt-star-wars-chronicles-page-62-x800.jpg,historical\ILM_kits\sandcrawler-archive-excerpt-star-wars-chronicles-page-62-x800.jpg,sandcrawler-archive-excerpt-star-wars-chronicles-page-62-x800.jpg,.jpg,155057,800,1075,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-50A5DFB641DA,yes
6f1814a3ec646451b7eb5bc985384941acab5f2fc50de68ad8bd96a542288ca6,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\sandcrawler_02.jpg,historical\ILM_kits\Kit_images\sandcrawler_02.jpg,sandcrawler_02.jpg,.jpg,102663,800,552,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-6F1814A3EC64,yes
9fd66f442aba145355d88297063bba62ee6bc39519b1a22a6a1d5e83acb3bbb4,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Sandcrawler_left.JPG,historical\ILM_kits\Sandcrawler_left.JPG,Sandcrawler_left.JPG,.jpg,60316,640,426,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,3,Sandcrawler - historical - historical,REF-9FD66F442ABA,yes
20e45adecc68ea48bca909797989c702dfb8d14205c6c235df17e6185fcb14eb,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Sandcrawler_ready.JPG,historical\ILM_kits\Sandcrawler_ready.JPG,Sandcrawler_ready.JPG,.jpg,107108,700,466,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-20E45ADECC68,yes
4bcd15d6b1bbef829ffc96d78f594ebfd256b7212e90029453df7cfa48d7ac6a,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Sandcrawler_right.jpg,historical\ILM_kits\Sandcrawler_right.jpg,Sandcrawler_right.jpg,.jpg,263383,1200,998,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-4BCD15D6B1BB,yes
0975676433db20b0238e368884a797497f33e023f3cadf0e47f39a3c24a2a981,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Sandcrawler_right.JPG,historical\ILM_kits\Kit_images\Sandcrawler_right.JPG,Sandcrawler_right.JPG,.jpg,171013,935,596,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-0975676433DB,yes
d7262032ac38b80a7bf8e99a4d9ab39c793a440e7fbae3a45ca035e61739efc8,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Sandcrawler_right_02.JPG,historical\ILM_kits\Sandcrawler_right_02.JPG,Sandcrawler_right_02.JPG,.jpg,189945,700,466,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-D7262032AC38,yes
6ae5c1f941ffb11ac67e06fa9059419b32cd048a207f1bee5a6c96fcd0c62fbf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\SandcrawlerChronicles.JPG,historical\SandcrawlerChronicles.JPG,SandcrawlerChronicles.JPG,.jpg,201220,1671,1198,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-6AE5C1F941FF,yes
932b2afcb4851b1947dfde4709d46e00038a818d10c4370d0030af4fe096ac85,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Ssandcrawler_right_04.jpg,historical\ILM_kits\Ssandcrawler_right_04.jpg,Ssandcrawler_right_04.jpg,.jpg,59496,700,466,mf_references,Sandcrawler,historical,historical,historical,local historical compilation,medium,historical_reference,1,Sandcrawler - historical - historical,REF-932B2AFCB485,yes
b8bbc2fdd35d7cf1a11b73e93d5eb8e0b51dcc7a82fd300d6e72798beab6c68c,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\ISD__engine.jpg,historical\ILM_kits\ISD__engine.jpg,ISD__engine.jpg,.jpg,145754,1199,798,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-B8BBC2FDD35D,yes
fc124df013133cd75ec49074323a51e055af7da5af561fb93064a52ae0051d07,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Star_Destroyer_beginning.jpg,historical\ILM_kits\Star_Destroyer_beginning.jpg,Star_Destroyer_beginning.jpg,.jpg,513196,1600,1256,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-FC124DF01313,yes
425858360c773467b989d8210b812af1fb54001328fef69e0fc3883363d1ed09,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Star_Destroyer_beginning_02.jpg,historical\ILM_kits\Star_Destroyer_beginning_02.jpg,Star_Destroyer_beginning_02.jpg,.jpg,87731,700,474,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-425858360C77,yes
7238f0651b10dfa7e392e1e1b8462be5dd493c3a04850d3526a5b786ee0cccaf,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Star_Destroyer_Bottom.jpg,historical\ILM_kits\Kit_images\Star_Destroyer_Bottom.jpg,Star_Destroyer_Bottom.jpg,.jpg,72515,960,537,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-7238F0651B10,yes
999c6bf46dae4707bcea2124c052d74761641371824b945e8d4f90467905a961,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Star_Destroyer_right.JPG,historical\ILM_kits\Kit_images\Star_Destroyer_right.JPG,Star_Destroyer_right.JPG,.jpg,77092,700,466,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-999C6BF46DAE,yes
701f6cf3fdcca5d8407d1d222149050302c96db7ab55061239166951e811d51f,D:\Documents\privat\MillenniumFalcon\mf\References\historical\PropDen\Star_Destroyer_right.jpg,historical\PropDen\Star_Destroyer_right.jpg,Star_Destroyer_right.jpg,.jpg,423097,2046,1364,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-701F6CF3FDCC,yes
00eb5661f648660e350cb545fe3b055222cd6ae53eccde6e7d419b1a89e7c84e,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Star_Destroyer_right_2.JPG,historical\ILM_kits\Kit_images\Star_Destroyer_right_2.JPG,Star_Destroyer_right_2.JPG,.jpg,204477,2560,1295,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-00EB5661F648,yes
7d474ac53adbd92d5ed85a8f3bba95bdcb6ace84765eabc79d440374f1a2095d,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Star_Destroyer_workbench.JPG,historical\ILM_kits\Kit_images\Star_Destroyer_workbench.JPG,Star_Destroyer_workbench.JPG,.jpg,55094,720,480,mf_references,Star Destroyer,historical,historical,historical,local historical compilation,medium,historical_reference,1,Star Destroyer - historical - historical,REF-7D474AC53ADB,yes
b056c5784dab2b3d725c3898bde36e5cc860a60d37fcfc4957f14a728661a901,D:\Documents\privat\MillenniumFalcon\mf\References\other_ANH_models\3_X-Wing\72636137_2641422789255395_3895983805072146432_n.jpg,other_ANH_models\3_X-Wing\72636137_2641422789255395_3895983805072146432_n.jpg,72636137_2641422789255395_3895983805072146432_n.jpg,.jpg,451530,1344,1792,mf_references,X-Wing,3_X-Wing,social,Facebook,Facebook,medium,social_media_image,1,X-Wing - Facebook - 3_X-Wing,REF-B056C5784DAB,yes
3596170318692a972c3b22bc2f760c3793672cc38a1ed63e1310c6ddaceb6258,D:\Documents\privat\MillenniumFalcon\mf\References\other_ANH_models\3_X-Wing\viskocil pyro pieces 76 77 by john eaves merged.jpg,other_ANH_models\3_X-Wing\viskocil pyro pieces 76 77 by john eaves merged.jpg,viskocil pyro pieces 76 77 by john eaves merged.jpg,.jpg,1030849,2996,1456,mf_references,X-Wing,3_X-Wing,unknown,,,low,reference_image,1,X-Wing - 3_X-Wing,REF-359617031869,yes
9d52f69c8a6980c16df22a0b017dcf67031e47a31a3ba4a2479b609daa918e02,D:\Documents\privat\MillenniumFalcon\mf\References\other_ANH_models\3_X-Wing\x-wing parts.jpg,other_ANH_models\3_X-Wing\x-wing parts.jpg,x-wing parts.jpg,.jpg,1653442,5184,3456,mf_references,X-Wing,3_X-Wing,unknown,,,low,reference_image,1,X-Wing - 3_X-Wing,REF-9D52F69C8A69,yes
a92818b9916cd9c11ba4491148bfa02276fe18745db52408c2b604f2a0fa537d,D:\Documents\privat\MillenniumFalcon\mf\References\X-Wing Pyro Revisited Model - nexus-models.png,X-Wing Pyro Revisited Model - nexus-models.png,X-Wing Pyro Revisited Model - nexus-models.png,.png,1597963,1334,750,mf_references,X-Wing,,unknown,,,low,reference_image,1,X-Wing,REF-A92818B9916C,yes
666cfbfe9d06b21b8b9a944c4e4c8692fc7cced6e6f46cec4710695c2e65bfb1,"D:\Documents\privat\MillenniumFalcon\mf\References\Building a Hero Studio Scale X-Wing, ILM Star Wars style - part five - YouTube 2.png","Building a Hero Studio Scale X-Wing, ILM Star Wars style - part five - YouTube 2.png","Building a Hero Studio Scale X-Wing, ILM Star Wars style - part five - YouTube 2.png",.png,1843382,1334,750,mf_references,X-Wing,,video,YouTube,YouTube,high,video_screencap,1,X-Wing - YouTube,REF-666CFBFE9D06,yes
6a3f119487b378ebccddce8f4cb4f778e475a796aee36333f7929c4b43eb69e5,"D:\Documents\privat\MillenniumFalcon\mf\References\Building a Hero Studio Scale X-Wing, ILM Star Wars style - part five - YouTube.png","Building a Hero Studio Scale X-Wing, ILM Star Wars style - part five - YouTube.png","Building a Hero Studio Scale X-Wing, ILM Star Wars style - part five - YouTube.png",.png,141916,405,210,mf_references,X-Wing,,video,YouTube,YouTube,high,video_screencap,1,X-Wing - YouTube,REF-6A3F119487B3,yes
67b2cace622ae6b785c888a31642b46ec1ac0e3486d3b001d631f8c4eec81477,D:\Documents\privat\MillenniumFalcon\mf\References\Star Wars Original ILM X-Wing - YouTube.png,Star Wars Original ILM X-Wing - YouTube.png,Star Wars Original ILM X-Wing - YouTube.png,.png,1969330,1334,750,mf_references,X-Wing,,video,YouTube,YouTube,high,video_screencap,1,X-Wing - YouTube,REF-67B2CACE622A,yes
885827dfae9bb8e0821250ef680aa97632d4d841cc87faa967d99043e117c03b,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\Screen Shot 2016-04-16 at 4.10.08 PM.png,PropStore\Screen Shot 2016-04-16 at 4.10.08 PM.png,Screen Shot 2016-04-16 at 4.10.08 PM.png,.png,3612283,2092,1358,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-885827DFAE9B,yes
6f4372c624a309e5563540e4bdeec1181f827a9682dbaef2d9bfc5bffcd5354a,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing1-1024x745.jpg,PropStore\SW_ANH-YWing1-1024x745.jpg,SW_ANH-YWing1-1024x745.jpg,.jpg,122816,1024,745,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-6F4372C624A3,yes
1a91c31ab7ca663e3150f131289a2263f43b683718030ed5ce9d6dde3530530a,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing10.jpg,PropStore\SW_ANH-YWing10.jpg,SW_ANH-YWing10.jpg,.jpg,1799165,5184,3456,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-1A91C31AB7CA,yes
e551eec4dcc9cad976889123621089f4236a0bb54a1a6f820dd2f77a4688180b,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing11.jpg,PropStore\SW_ANH-YWing11.jpg,SW_ANH-YWing11.jpg,.jpg,897982,4947,2247,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-E551EEC4DCC9,yes
2faadbcc73b617fa2e257f783deb050df55d8c19e0326354974b8fb4df50f93f,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing13.jpg,PropStore\SW_ANH-YWing13.jpg,SW_ANH-YWing13.jpg,.jpg,238121,1920,816,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-2FAADBCC73B6,yes
494243e3f4e20093a6f4edf69fb6b3396bb4abe234f9e3db458cfa5edd51c2f6,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing2.jpg,PropStore\SW_ANH-YWing2.jpg,SW_ANH-YWing2.jpg,.jpg,948520,4928,2886,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-494243E3F4E2,yes
16af6d3dc2484200ce4224421fbfd15b423bdc6c88f571a43ff834f1fca9b994,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing3.jpg,PropStore\SW_ANH-YWing3.jpg,SW_ANH-YWing3.jpg,.jpg,953742,4146,3055,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-16AF6D3DC248,yes
11b1200878d7b9b5e140fcc71c40f7e6c098dae17e8208a2fad031df27edf379,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing4-215x150.jpg,PropStore\SW_ANH-YWing4-215x150.jpg,SW_ANH-YWing4-215x150.jpg,.jpg,13613,215,150,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-11B1200878D7,yes
b2efdbd331ed89d74ccb8490e94440d6bc5f2419c95520c172dc480af43a5070,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing5.jpg,PropStore\SW_ANH-YWing5.jpg,SW_ANH-YWing5.jpg,.jpg,2366884,5184,3456,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-B2EFDBD331ED,yes
21c4c9cf8263f133631b4bdcd933c00fb0798d3371d6195a13da7cc55b7fb20c,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing6.jpg,PropStore\SW_ANH-YWing6.jpg,SW_ANH-YWing6.jpg,.jpg,828406,4518,2395,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-21C4C9CF8263,yes
2156a39d9ee32aec270cd2695eb13d59f5a025f2fd2a502078dcaf44527a0dc5,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing8.jpg,PropStore\SW_ANH-YWing8.jpg,SW_ANH-YWing8.jpg,.jpg,953075,3997,3012,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-2156A39D9EE3,yes
6e4ef9a29f65f1f8812697586790ba078b2e2bedef886ba204dc5e6c30fbfdb9,D:\Documents\privat\MillenniumFalcon\y-wing\PropStore\SW_ANH-YWing9.jpg,PropStore\SW_ANH-YWing9.jpg,SW_ANH-YWing9.jpg,.jpg,763693,4523,2390,y_wing,Y-Wing,PropStore,auction,Propstore,Propstore,high,auction_photo,1,Y-Wing - Propstore - PropStore,REF-6E4EF9A29F65,yes
30ab1c86af9f4949ce50edf8ea309155489efcc7cf7a5909487d76918cb77ef2,D:\Documents\privat\MillenniumFalcon\y-wing\NiceN_RedJammer\016-1024x768.jpg,NiceN_RedJammer\016-1024x768.jpg,016-1024x768.jpg,.jpg,163040,1024,768,y_wing,Y-Wing,NiceN_RedJammer,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer - NiceN_RedJammer,REF-30AB1C86AF9F,yes
57cde17069bd3a172e0ea864335c59e65453c023aa176446fd71cfec605ec635,D:\Documents\privat\MillenniumFalcon\y-wing\NiceN_RedJammer\016.JPG,NiceN_RedJammer\016.JPG,016.JPG,.jpg,3516435,4320,3240,y_wing,Y-Wing,NiceN_RedJammer,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer - NiceN_RedJammer,REF-57CDE17069BD,yes
6b4ccc1eecf1c20cfdd3f0ca4eb853b12d6ccd6277fedf92518405e23b5f9e37,D:\Documents\privat\MillenniumFalcon\y-wing\NiceN_RedJammer\018.JPG,NiceN_RedJammer\018.JPG,018.JPG,.jpg,3720828,4320,3240,y_wing,Y-Wing,NiceN_RedJammer,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer - NiceN_RedJammer,REF-6B4CCC1EECF1,yes
a429e83d1d761764206f90abd9b36e980764b46df9624921f664662fffba4918,D:\Documents\privat\MillenniumFalcon\y-wing\NiceN_RedJammer\024.JPG,NiceN_RedJammer\024.JPG,024.JPG,.jpg,3619577,4320,3240,y_wing,Y-Wing,NiceN_RedJammer,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer - NiceN_RedJammer,REF-A429E83D1D76,yes
781ba826f59f1247817e82e17ee59b2547edc3eaae1d515e88908d3d043c8d2b,D:\Documents\privat\MillenniumFalcon\y-wing\NiceN_RedJammer\L1100947.jpg,NiceN_RedJammer\L1100947.jpg,L1100947.jpg,.jpg,308924,800,430,y_wing,Y-Wing,NiceN_RedJammer,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer - NiceN_RedJammer,REF-781BA826F59F,yes
fc4ff1b9be4df0ae29dec7759013d30550bcd7b40821141fc74e6e0ae7e5e64f,D:\Documents\privat\MillenniumFalcon\y-wing\NiceN_RedJammer\L1110583.jpg,NiceN_RedJammer\L1110583.jpg,L1110583.jpg,.jpg,203686,800,450,y_wing,Y-Wing,NiceN_RedJammer,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer - NiceN_RedJammer,REF-FC4FF1B9BE4D,yes
a0808dbfaa4ff2e8d7561218ffaba50749ffb600f35a0b843d741596f97608ee,D:\Documents\privat\MillenniumFalcon\y-wing\RedJAmmer.jpg,RedJAmmer.jpg,RedJAmmer.jpg,.jpg,93734,800,600,y_wing,Y-Wing,,collection,RedJammer,Red Jammer collection,medium,reference_image,1,Y-Wing - RedJammer,REF-A0808DBFAA4F,yes
404b700c6911818f8d2250cc051faa6ce6938f2ac40d82c38da59144a3184d02,D:\Documents\privat\MillenniumFalcon\mf\References\historical\ILM_kits\Kit_images\Y-wing_making_of.JPG,historical\ILM_kits\Kit_images\Y-wing_making_of.JPG,Y-wing_making_of.JPG,.jpg,152053,1655,1234,mf_references,Y-Wing,historical,historical,historical,local historical compilation,medium,historical_reference,1,Y-Wing - historical - historical,REF-404B700C6911,yes
d7f1031b9f8e3cf63fbda59bbb3cbb5808f0c413cd9aeb4ad42d3c12deb5a2f2,D:\Documents\privat\MillenniumFalcon\y-wing\DaveJones\034cd3487b245d3b7f3b7e0e9f472c93-o.jpg,DaveJones\034cd3487b245d3b7f3b7e0e9f472c93-o.jpg,034cd3487b245d3b7f3b7e0e9f472c93-o.jpg,.jpg,1596077,2419,2032,y_wing,Y-Wing,DaveJones,personal_archive,davejones,Dave Jones,high,reference_image,1,Y-Wing - davejones - DaveJones,REF-D7F1031B9F8E,yes
